用户ID,IP区域,加入时间,离开时间,观看时长,观看时长(秒),登录名,手机,公司,地区,省份,城市,区,电话,邮箱,加入类型
"	1002017433","中国	新疆	乌鲁木齐	",2019/4/26 20:00,2019/4/26 20:49,0小时48分35秒,2915.0(s),个人电脑,,,,,,,,,
"	1002069183","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:01,0小时0分5秒,5.0(s),移动网页,,,,,,,,,
"	1002018072","中国	北京	北京	",2019/4/26 20:01,2019/4/26 21:11,1小时10分11秒,4211.0(s),移动网页,,,,,,,,,
"	1002018076","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:50,0小时49分2秒,2942.0(s),移动网页,,,,,,,,,
"	1002018070","中国	北京	北京	",2019/4/26 20:01,2019/4/26 20:13,0小时12分0秒,720.0(s),移动网页,,,,,,,,,
"	1002043036","中国	贵州	贵阳	",2019/4/26 20:01,2019/4/26 21:52,1小时51分23秒,6683.0(s),个人电脑,,,,,,,,,
"	1002000005","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:03,0小时2分44秒,164.0(s),移动网页,,,,,,,,,
"	1002003102","中国	北京	北京	",2019/4/26 20:01,2019/4/26 21:13,1小时12分31秒,4351.0(s),移动网页,,,,,,,,,
"	1001943301","中国	新疆	乌鲁木齐	",2019/4/26 20:01,2019/4/26 21:53,1小时51分53秒,6713.0(s),个人电脑,,,,,,,,,
"	1002069183","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:02,0小时1分5秒,65.0(s),移动网页,,,,,,,,,
"	1002050348","中国	河南	新乡	",2019/4/26 20:01,2019/4/26 20:38,0小时37分11秒,2231.0(s),移动网页,,,,,,,,,
"	1002099855","中国	河南	新乡	",2019/4/26 20:01,2019/4/26 21:11,1小时10分11秒,4211.0(s),移动网页,,,,,,,,,
"	1002017899","中国	新疆	乌鲁木齐	",2019/4/26 20:01,2019/4/26 21:51,1小时50分41秒,6641.0(s),个人电脑,,,,,,,,,
"	1002001169","中国	北京	北京	",2019/4/26 20:01,2019/4/26 20:59,0小时57分53秒,3473.0(s),移动网页,,,,,,,,,
"	1002094613","中国	陕西	西安	",2019/4/26 20:01,2019/4/26 20:02,0小时0分58秒,58.0(s),个人电脑,,,,,,,,,
"	1002069185","中国	河南	新乡	",2019/4/26 20:01,2019/4/26 20:10,0小时9分8秒,548.0(s),移动网页,,,,,,,,,
"	1001949991","中国	陕西	西安	",2019/4/26 20:01,2019/4/26 21:51,1小时50分35秒,6635.0(s),个人电脑,,,,,,,,,
"	1002043029","中国	河南	新乡	",2019/4/26 20:01,2019/4/26 20:58,0小时57分25秒,3445.0(s),移动网页,,,,,,,,,
"	1002020051","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:04,0小时3分0秒,180.0(s),移动网页,,,,,,,,,
"	1002003125","中国	新疆	乌鲁木齐	",2019/4/26 20:01,2019/4/26 20:01,0小时0分35秒,35.0(s),个人电脑,,,,,,,,,
"	1001989667","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:03,0小时1分46秒,106.0(s),移动网页,,,,,,,,,
"	1002043033","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 21:10,1小时9分21秒,4161.0(s),移动网页,,,,,,,,,
"	1002045455","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:05,0小时4分16秒,256.0(s),移动网页,,,,,,,,,
"	1001911943","中国	新疆	乌鲁木齐	",2019/4/26 20:01,2019/4/26 20:03,0小时1分37秒,97.0(s),个人电脑,,,,,,,,,
"	1002018075","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:59,0小时57分31秒,3451.0(s),移动网页,,,,,,,,,
"	1002057802","中国	北京	北京	",2019/4/26 20:01,2019/4/26 20:05,0小时4分20秒,260.0(s),移动网页,,,,,,,,,
"	1001985004","中国	江西	赣州	",2019/4/26 20:01,2019/4/26 20:59,0小时57分35秒,3455.0(s),移动网页,,,,,,,,,
"	1001949943","中国	陕西	西安	",2019/4/26 20:01,2019/4/26 20:02,0小时0分43秒,43.0(s),个人电脑,,,,,,,,,
"	1002094611","中国	陕西	西安	",2019/4/26 20:01,2019/4/26 20:29,0小时27分26秒,1646.0(s),个人电脑,,,,,,,,,
"	1002020238","中国	河南	新乡	",2019/4/26 20:01,2019/4/26 20:59,0小时57分29秒,3449.0(s),移动网页,,,,,,,,,
"	1002077242","中国	北京	北京	",2019/4/26 20:01,2019/4/26 20:13,0小时12分0秒,720.0(s),移动网页,,,,,,,,,
"	1002069182","中国	河南	新乡	",2019/4/26 20:01,2019/4/26 20:09,0小时7分46秒,466.0(s),移动网页,,,,,,,,,
"	1002077111","中国	北京	北京	",2019/4/26 20:01,2019/4/26 20:08,0小时6分30秒,390.0(s),移动网页,,,,,,,,,
"	1001989358","中国	河南	新乡	",2019/4/26 20:02,2019/4/26 20:09,0小时7分32秒,452.0(s),移动网页,,,,,,,,,
"	1002094619","中国	中国		",2019/4/26 20:02,2019/4/26 21:51,1小时49分43秒,6583.0(s),个人电脑,,,,,,,,,
"	1002018014","中国	陕西	西安	",2019/4/26 20:02,2019/4/26 20:17,0小时15分10秒,910.0(s),个人电脑,,,,,,,,,
"	1002018083","中国	江西	赣州	",2019/4/26 20:02,2019/4/26 20:02,0小时0分11秒,11.0(s),移动网页,,,,,,,,,
"	1002018364","中国	北京	北京	",2019/4/26 20:02,2019/4/26 20:03,0小时1分17秒,77.0(s),移动网页,,,,,,,,,
"	1001949995","中国	陕西		",2019/4/26 20:02,2019/4/26 20:12,0小时10分22秒,622.0(s),个人电脑,,,,,,,,,
"	1002081707","中国	江西	赣州	",2019/4/26 20:02,2019/4/26 21:19,1小时17分43秒,4663.0(s),移动网页,,,,,,,,,
"	1001987333","中国	江西	赣州	",2019/4/26 20:02,2019/4/26 20:02,0小时0分26秒,26.0(s),移动网页,,,,,,,,,
"	1002069183","中国	新疆	乌鲁木齐	",2019/4/26 20:02,2019/4/26 21:08,1小时6分25秒,3985.0(s),移动网页,,,,,,,,,
"	1002018083","中国	江西	赣州	",2019/4/26 20:02,2019/4/26 20:24,0小时22分12秒,1332.0(s),移动网页,,,,,,,,,
"	1001950008","中国	江西	赣州	",2019/4/26 20:02,2019/4/26 21:05,1小时3分38秒,3818.0(s),移动网页,,,,,,,,,
"	1002094613","中国	陕西	西安	",2019/4/26 20:02,2019/4/26 21:51,1小时49分25秒,6565.0(s),个人电脑,,,,,,,,,
"	1002051509","中国	新疆		",2019/4/26 20:02,2019/4/26 20:59,0小时57分12秒,3432.0(s),个人电脑,,,,,,,,,
"	1002003125","中国	新疆	乌鲁木齐	",2019/4/26 20:02,2019/4/26 20:04,0小时2分30秒,150.0(s),个人电脑,,,,,,,,,
"	1002057170","中国	河南	新乡	",2019/4/26 20:02,2019/4/26 20:07,0小时5分23秒,323.0(s),移动网页,,,,,,,,,
"	1002057856","中国	北京	北京	",2019/4/26 20:02,2019/4/26 20:28,0小时25分29秒,1529.0(s),移动网页,,,,,,,,,
"	1001984328","中国	北京	北京	",2019/4/26 20:02,2019/4/26 21:01,0小时59分1秒,3541.0(s),移动网页,,,,,,,,,
"	1001987333","中国	江西	赣州	",2019/4/26 20:02,2019/4/26 20:11,0小时8分28秒,508.0(s),移动网页,,,,,,,,,
"	1002071231","中国	河南	新乡	",2019/4/26 20:02,2019/4/26 20:07,0小时4分15秒,255.0(s),移动网页,,,,,,,,,
"	1002000222","中国	北京	北京	",2019/4/26 20:02,2019/4/26 20:03,0小时0分42秒,42.0(s),移动网页,,,,,,,,,
"	1002026669","中国	新疆	乌鲁木齐	",2019/4/26 20:02,2019/4/26 20:04,0小时1分10秒,70.0(s),个人电脑,,,,,,,,,
"	1002099857","中国	江西	赣州	",2019/4/26 20:03,2019/4/26 20:12,0小时9分9秒,549.0(s),移动网页,,,,,,,,,
"	1001995504","中国	北京	北京	",2019/4/26 20:03,2019/4/26 20:04,0小时1分41秒,101.0(s),移动网页,,,,,,,,,
"	1002044040","中国	北京	北京	",2019/4/26 20:03,2019/4/26 21:06,1小时3分15秒,3795.0(s),移动网页,,,,,,,,,
"	1001949899","中国	江苏		",2019/4/26 20:03,2019/4/26 20:03,0小时0分5秒,5.0(s),个人电脑,,,,,,,,,
"	1001949899","中国	江苏		",2019/4/26 20:03,2019/4/26 20:48,0小时44分55秒,2695.0(s),个人电脑,,,,,,,,,
"	1002018364","中国	北京	北京	",2019/4/26 20:03,2019/4/26 20:13,0小时10分27秒,627.0(s),移动网页,,,,,,,,,
"	1002000222","中国	北京	北京	",2019/4/26 20:03,2019/4/26 20:19,0小时16分15秒,975.0(s),移动网页,,,,,,,,,
"	1001949943","中国	陕西	西安	",2019/4/26 20:03,2019/4/26 20:59,0小时55分47秒,3347.0(s),个人电脑,,,,,,,,,
"	1002018004","中国	北京	北京	",2019/4/26 20:03,2019/4/26 20:04,0小时0分15秒,15.0(s),移动网页,,,,,,,,,
"	1001989667","中国	江西	赣州	",2019/4/26 20:03,2019/4/26 20:11,0小时7分42秒,462.0(s),移动网页,,,,,,,,,
"	1002003316","中国	北京	北京	",2019/4/26 20:04,2019/4/26 21:15,1小时11分25秒,4285.0(s),移动网页,,,,,,,,,
"	1002057813","中国	江西	赣州	",2019/4/26 20:04,2019/4/26 20:19,0小时15分0秒,900.0(s),移动网页,,,,,,,,,
"	1002026669","中国	新疆	乌鲁木齐	",2019/4/26 20:04,2019/4/26 21:50,1小时46分16秒,6376.0(s),个人电脑,,,,,,,,,
"	1002091765","中国	北京	北京	",2019/4/26 20:04,2019/4/26 20:37,0小时33分18秒,1998.0(s),移动网页,,,,,,,,,
"	1002088609","中国	中国		",2019/4/26 20:04,2019/4/26 20:08,0小时4分3秒,243.0(s),个人电脑,,,,,,,,,
"	1001949947","中国	江苏		",2019/4/26 20:04,2019/4/26 20:43,0小时38分41秒,2321.0(s),个人电脑,,,,,,,,,
"	1002077240","中国	陕西		",2019/4/26 20:04,2019/4/26 20:08,0小时3分28秒,208.0(s),个人电脑,,,,,,,,,
"	1002003125","中国	新疆	乌鲁木齐	",2019/4/26 20:04,2019/4/26 20:07,0小时2分30秒,150.0(s),个人电脑,,,,,,,,,
"	1002023755","中国	江苏		",2019/4/26 20:05,2019/4/26 20:59,0小时54分34秒,3274.0(s),个人电脑,,,,,,,,,
"	1002020051","中国	新疆		",2019/4/26 20:05,2019/4/26 20:48,0小时43分11秒,2591.0(s),移动网页,,,,,,,,,
"	1001995504","中国	北京	北京	",2019/4/26 20:05,2019/4/26 20:12,0小时6分24秒,384.0(s),移动网页,,,,,,,,,
"	1002018081","中国	河南	新乡	",2019/4/26 20:05,2019/4/26 20:14,0小时8分58秒,538.0(s),移动网页,,,,,,,,,
"	1002057802","中国	北京	北京	",2019/4/26 20:05,2019/4/26 20:59,0小时53分5秒,3185.0(s),移动网页,,,,,,,,,
"	1002045455","中国	江西	赣州	",2019/4/26 20:06,2019/4/26 20:28,0小时22分17秒,1337.0(s),移动网页,,,,,,,,,
"	1002003115","中国	北京	北京	",2019/4/26 20:06,2019/4/26 20:13,0小时7分27秒,447.0(s),移动网页,,,,,,,,,
"	1002085968","中国	江西	赣州	",2019/4/26 20:06,2019/4/26 20:11,0小时5分30秒,330.0(s),移动网页,,,,,,,,,
"	1001949972","中国	北京	北京	",2019/4/26 20:06,2019/4/26 21:53,1小时46分26秒,6386.0(s),移动网页,,,,,,,,,
"	1002020066","中国	新疆	乌鲁木齐	",2019/4/26 20:06,2019/4/26 20:06,0小时0分7秒,7.0(s),个人电脑,,,,,,,,,
"	1002020066","中国	新疆	乌鲁木齐	",2019/4/26 20:06,2019/4/26 20:33,0小时27分10秒,1630.0(s),个人电脑,,,,,,,,,
"	1002071231","中国	河南	新乡	",2019/4/26 20:07,2019/4/26 20:23,0小时16分15秒,975.0(s),移动网页,,,,,,,,,
"	1002024826","中国	北京	北京	",2019/4/26 20:07,2019/4/26 20:18,0小时10分59秒,659.0(s),移动网页,,,,,,,,,
"	1002018015","中国	陕西	西安	",2019/4/26 20:07,2019/4/26 20:18,0小时11分40秒,700.0(s),个人电脑,,,,,,,,,
"	1002071229","中国	陕西		",2019/4/26 20:07,2019/4/26 21:03,0小时56分6秒,3366.0(s),移动网页,,,,,,,,,
"	1002003321","中国	江西	赣州	",2019/4/26 20:07,2019/4/26 21:00,0小时53分3秒,3183.0(s),移动网页,,,,,,,,,
"	1002098765","中国	北京	北京	",2019/4/26 20:07,2019/4/26 20:59,0小时51分9秒,3069.0(s),移动网页,,,,,,,,,
"	1002057170","中国	河南	新乡	",2019/4/26 20:08,2019/4/26 21:11,1小时2分58秒,3778.0(s),移动网页,,,,,,,,,
"	1002047840","中国	河北	张家口	",2019/4/26 20:08,2019/4/26 20:13,0小时5分41秒,341.0(s),个人电脑,,,,,,,,,
"	1001943605","中国	河南	新乡	",2019/4/26 20:09,2019/4/26 20:11,0小时2分13秒,133.0(s),移动网页,,,,,,,,,
"	1002091773","中国	江西	赣州	",2019/4/26 20:09,2019/4/26 20:34,0小时25分27秒,1527.0(s),移动网页,,,,,,,,,
"	1001999921","中国	江西	赣州	",2019/4/26 20:09,2019/4/26 20:59,0小时49分47秒,2987.0(s),移动网页,,,,,,,,,
"	1002077113","中国	北京	北京	",2019/4/26 20:09,2019/4/26 21:07,0小时58分26秒,3506.0(s),移动网页,,,,,,,,,
"	1001990696","中国	江西	赣州	",2019/4/26 20:09,2019/4/26 20:48,0小时38分23秒,2303.0(s),移动网页,,,,,,,,,
"	1002069182","中国	河南	新乡	",2019/4/26 20:09,2019/4/26 20:15,0小时5分53秒,353.0(s),移动网页,,,,,,,,,
"	1002077111","中国	北京	北京	",2019/4/26 20:10,2019/4/26 20:58,0小时48分30秒,2910.0(s),移动网页,,,,,,,,,
"	1001985036","中国	北京	北京	",2019/4/26 20:10,2019/4/26 20:17,0小时7分7秒,427.0(s),移动网页,,,,,,,,,
"	1001986673","中国	江西	赣州	",2019/4/26 20:10,2019/4/26 20:59,0小时48分56秒,2936.0(s),移动网页,,,,,,,,,
"	1001989358","中国	河南	新乡	",2019/4/26 20:10,2019/4/26 20:11,0小时1分18秒,78.0(s),移动网页,,,,,,,,,
"	1002047836","中国	河南	新乡	",2019/4/26 20:10,2019/4/26 20:45,0小时35分31秒,2131.0(s),移动网页,,,,,,,,,
"	1002069185","中国	河南	新乡	",2019/4/26 20:10,2019/4/26 20:28,0小时18分20秒,1100.0(s),移动网页,,,,,,,,,
"	1001986713","中国	陕西		",2019/4/26 20:10,2019/4/26 21:07,0小时56分58秒,3418.0(s),个人电脑,,,,,,,,,
"	1001987333","中国	江西	赣州	",2019/4/26 20:11,2019/4/26 20:12,0小时1分4秒,64.0(s),移动网页,,,,,,,,,
"	1002018082","中国	北京	北京	",2019/4/26 20:11,2019/4/26 20:58,0小时47分11秒,2831.0(s),移动网页,,,,,,,,,
"	1001989358","中国	河南	新乡	",2019/4/26 20:11,2019/4/26 20:36,0小时25分24秒,1524.0(s),移动网页,,,,,,,,,
"	1001989667","中国	陕西	西安	",2019/4/26 20:11,2019/4/26 20:11,0小时0分1秒,1.0(s),移动网页,,,,,,,,,
"	1001989667","中国	陕西	西安	",2019/4/26 20:11,2019/4/26 20:11,0小时0分5秒,5.0(s),移动网页,,,,,,,,,
"	1001943605","中国	河南	新乡	",2019/4/26 20:12,2019/4/26 20:15,0小时3分52秒,232.0(s),移动网页,,,,,,,,,
"	1001995504","中国	北京	北京	",2019/4/26 20:12,2019/4/26 20:18,0小时5分48秒,348.0(s),移动网页,,,,,,,,,
"	1002099857","中国	江西	赣州	",2019/4/26 20:12,2019/4/26 21:22,1小时10分15秒,4215.0(s),移动网页,,,,,,,,,
"	1001987333","中国	江西	赣州	",2019/4/26 20:12,2019/4/26 20:59,0小时46分41秒,2801.0(s),移动网页,,,,,,,,,
"	1001949995","中国	陕西		",2019/4/26 20:12,2019/4/26 20:18,0小时6分6秒,366.0(s),个人电脑,,,,,,,,,
"	1002003125","中国	河南	新乡	",2019/4/26 20:12,2019/4/26 20:19,0小时6分12秒,372.0(s),移动网页,,,,,,,,,
"	1001949934","中国	江西	赣州	",2019/4/26 20:12,2019/4/26 20:13,0小时0分31秒,31.0(s),移动网页,,,,,,,,,
"	1001999909","中国	河南	新乡	",2019/4/26 20:13,2019/4/26 20:20,0小时7分26秒,446.0(s),移动网页,,,,,,,,,
"	1002085968","中国	江西	赣州	",2019/4/26 20:13,2019/4/26 20:59,0小时45分51秒,2751.0(s),移动网页,,,,,,,,,
"	1002003115","中国	北京	北京	",2019/4/26 20:13,2019/4/26 20:23,0小时9分33秒,573.0(s),移动网页,,,,,,,,,
"	1002047839","中国	北京	北京	",2019/4/26 20:13,2019/4/26 21:10,0小时56分44秒,3404.0(s),移动网页,,,,,,,,,
"	1002047840","中国	河北	张家口	",2019/4/26 20:14,2019/4/26 20:14,0小时0分4秒,4.0(s),个人电脑,,,,,,,,,
"	1001989667","中国	河南	新乡	",2019/4/26 20:14,2019/4/26 20:59,0小时45分29秒,2729.0(s),移动网页,,,,,,,,,
"	1002047840","中国	河北	张家口	",2019/4/26 20:14,2019/4/26 20:14,0小时0分24秒,24.0(s),个人电脑,,,,,,,,,
"	1002044043","中国	新疆	乌鲁木齐	",2019/4/26 20:14,2019/4/26 20:21,0小时7分18秒,438.0(s),个人电脑,,,,,,,,,
"	1002018364","中国	北京	北京	",2019/4/26 20:14,2019/4/26 21:09,0小时55分14秒,3314.0(s),移动网页,,,,,,,,,
"	1002088609","中国	中国		",2019/4/26 20:14,2019/4/26 20:18,0小时4分35秒,275.0(s),个人电脑,,,,,,,,,
"	1001949934","中国	陕西		",2019/4/26 20:14,2019/4/26 21:11,0小时57分17秒,3437.0(s),移动网页,,,,,,,,,
"	1002047840","中国	河北	张家口	",2019/4/26 20:14,2019/4/26 20:18,0小时4分17秒,257.0(s),个人电脑,,,,,,,,,
"	1002081599","中国	北京	北京	",2019/4/26 20:14,2019/4/26 20:59,0小时45分13秒,2713.0(s),移动网页,,,,,,,,,
"	1002018069","中国	江西	赣州	",2019/4/26 20:15,2019/4/26 20:59,0小时43分58秒,2638.0(s),移动网页,,,,,,,,,
"	1002018081","中国	河南	新乡	",2019/4/26 20:15,2019/4/26 20:37,0小时22分7秒,1327.0(s),移动网页,,,,,,,,,
"	1002069182","中国	河南	新乡	",2019/4/26 20:15,2019/4/26 20:47,0小时32分15秒,1935.0(s),移动网页,,,,,,,,,
"	1002088608","中国	北京	北京	",2019/4/26 20:15,2019/4/26 20:21,0小时5分48秒,348.0(s),移动网页,,,,,,,,,
"	1001995441","中国	北京	北京	",2019/4/26 20:16,2019/4/26 20:18,0小时1分41秒,101.0(s),移动网页,,,,,,,,,
"	1002018345","中国	江西	赣州	",2019/4/26 20:17,2019/4/26 20:55,0小时38分35秒,2315.0(s),移动网页,,,,,,,,,
"	1002018014","中国	北京	北京	",2019/4/26 20:17,2019/4/26 20:59,0小时41分57秒,2517.0(s),移动网页,,,,,,,,,
"	1001949939","中国	河南	新乡	",2019/4/26 20:17,2019/4/26 20:18,0小时1分9秒,69.0(s),移动网页,,,,,,,,,
"	1002057208","中国	中国		",2019/4/26 20:17,2019/4/26 20:31,0小时13分18秒,798.0(s),个人电脑,,,,,,,,,
"	1001915910","中国	新疆	昌吉回族自治州	",2019/4/26 20:17,2019/4/26 21:52,1小时34分17秒,5657.0(s),个人电脑,,,,,,,,,
"	1002018070","中国	北京	北京	",2019/4/26 20:18,2019/4/26 20:23,0小时4分53秒,293.0(s),移动网页,,,,,,,,,
"	1002024826","中国	北京	北京	",2019/4/26 20:18,2019/4/26 20:46,0小时28分40秒,1720.0(s),移动网页,,,,,,,,,
"	1001995504","中国	北京	北京	",2019/4/26 20:18,2019/4/26 20:34,0小时16分0秒,960.0(s),移动网页,,,,,,,,,
"	1001949939","中国	河南	新乡	",2019/4/26 20:18,2019/4/26 20:22,0小时3分31秒,211.0(s),移动网页,,,,,,,,,
"	1002080238","中国	河南	新乡	",2019/4/26 20:18,2019/4/26 20:19,0小时0分58秒,58.0(s),移动网页,,,,,,,,,
"	1001949995","中国	陕西		",2019/4/26 20:18,2019/4/26 20:19,0小时1分8秒,68.0(s),个人电脑,,,,,,,,,
"	1002047840","中国	河北	张家口	",2019/4/26 20:18,2019/4/26 20:21,0小时2分22秒,142.0(s),个人电脑,,,,,,,,,
"	1001995441","中国	北京	北京	",2019/4/26 20:18,2019/4/26 20:19,0小时0分24秒,24.0(s),移动网页,,,,,,,,,
"	1002018233","中国	北京	北京	",2019/4/26 20:18,2019/4/26 21:38,1小时19分21秒,4761.0(s),移动网页,,,,,,,,,
"	1002003125","中国	河南	新乡	",2019/4/26 20:19,2019/4/26 21:10,0小时51分33秒,3093.0(s),移动网页,,,,,,,,,
"	1002000243","中国	新疆	巴音郭楞蒙古自治州	",2019/4/26 20:19,2019/4/26 20:20,0小时1分45秒,105.0(s),个人电脑,,,,,,,,,
"	1002077242","中国	北京	北京	",2019/4/26 20:19,2019/4/26 20:49,0小时30分33秒,1833.0(s),移动网页,,,,,,,,,
"	1002057813","中国	江西	赣州	",2019/4/26 20:19,2019/4/26 21:08,0小时49分45秒,2985.0(s),移动网页,,,,,,,,,
"	1002088609","中国	中国		",2019/4/26 20:19,2019/4/26 21:51,1小时32分26秒,5546.0(s),个人电脑,,,,,,,,,
"	1001995441","中国	北京	北京	",2019/4/26 20:19,2019/4/26 20:27,0小时7分45秒,465.0(s),移动网页,,,,,,,,,
"	1001949940","中国	北京	北京	",2019/4/26 20:19,2019/4/26 21:00,0小时41分0秒,2460.0(s),移动网页,,,,,,,,,
"	1002057805","中国	北京	北京	",2019/4/26 20:19,2019/4/26 20:28,0小时8分30秒,510.0(s),移动网页,,,,,,,,,
"	1002000222","中国	北京	北京	",2019/4/26 20:20,2019/4/26 20:37,0小时17分48秒,1068.0(s),移动网页,,,,,,,,,
"	1002018015","中国	陕西	西安	",2019/4/26 20:20,2019/4/26 20:23,0小时3分19秒,199.0(s),个人电脑,,,,,,,,,
"	1002018053","中国	河南	新乡	",2019/4/26 20:20,2019/4/26 20:29,0小时8分55秒,535.0(s),移动网页,,,,,,,,,
"	1001911902","中国	北京	北京	",2019/4/26 20:21,2019/4/26 20:43,0小时22分7秒,1327.0(s),移动网页,,,,,,,,,
"	1002044043","中国	新疆	乌鲁木齐	",2019/4/26 20:21,2019/4/26 21:23,1小时1分32秒,3692.0(s),个人电脑,,,,,,,,,
"	1002047840","中国	河北	张家口	",2019/4/26 20:21,2019/4/26 20:21,0小时0分2秒,2.0(s),个人电脑,,,,,,,,,
"	1002047840","中国	河北	张家口	",2019/4/26 20:21,2019/4/26 20:22,0小时0分31秒,31.0(s),个人电脑,,,,,,,,,
"	1001949939","中国	河南	新乡	",2019/4/26 20:22,2019/4/26 20:43,0小时21分30秒,1290.0(s),移动网页,,,,,,,,,
"	1002047840","中国	中国		",2019/4/26 20:22,2019/4/26 20:59,0小时37分1秒,2221.0(s),个人电脑,,,,,,,,,
"	1002094437","中国	新疆		",2019/4/26 20:22,2019/4/26 20:25,0小时2分34秒,154.0(s),移动网页,,,,,,,,,
"	1001949974","中国	江西	赣州	",2019/4/26 20:23,2019/4/26 21:02,0小时39分0秒,2340.0(s),移动网页,,,,,,,,,
"	1002071231","中国	河南	新乡	",2019/4/26 20:23,2019/4/26 20:29,0小时5分57秒,357.0(s),移动网页,,,,,,,,,
"	1002000124","中国	北京	北京	",2019/4/26 20:23,2019/4/26 21:38,1小时14分38秒,4478.0(s),移动网页,,,,,,,,,
"	1001944055","中国	北京	北京	",2019/4/26 20:24,2019/4/26 20:31,0小时7分0秒,420.0(s),移动网页,,,,,,,,,
